type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL	place
photo	post_user_1008279892518211	1008279892518211_1068334046512795	https://www.facebook.com/1008279892518211/posts/1068334046512795	Chakchouk Melek shared ‎مسكينة تونس - Meskina Tounes‎ s photo to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11224230_890539907707078_1512231598749079878_n.jpg?oh=55a9baf1a2ad5227b0e76a951ddc04f8&oe=5A4D52EC	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/11224230_890539907707078_1512231598749079878_n.jpg?oh=ae7b948d1f8f7cd98a51c0296d4dd419&oe=5A549813	https://www.facebook.com/231028246991584/photos/a.231075896986819.52090.231028246991584/890539907707078/?type=3	facebook.com	2015-10-14T17:42:47+0000	1444844567	2015-10-14 19:42:47	6	0	6	0	6	0	0	0	0	0	5	0	0	0	0	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1067726696573530	https://www.facebook.com/1008279892518211/posts/1067726696573530	le calvaire c est de se promener à tunis entre la gare barchalouna we marché central zebla zebla on marche dans la saleté dans la rue car les trottoirs sont bloqués par les voitures on risque sa vie sur la rue on se salit on rentre vite en pensant à une chose se doucher					2015-10-13T14:13:15+0000	1444745595	2015-10-13 16:13:15	2	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1067255426620657	https://www.facebook.com/1008279892518211/posts/1067255426620657	Apres la denonciation dans ce groupe. RN8 tunis- bizerte sortie vers Raoued	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12088403_10208208820084945_1634709558499618097_n.jpg?oh=325e76dc4bd1212f4a5abfcec51068e3&oe=5A54026F	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12088403_10208208820084945_1634709558499618097_n.jpg?oh=c02011e5815f3a6b8c63cc8415ecc482&oe=5A591062	https://www.facebook.com/photo.php?fbid=10208208820084945&set=gm.1067255426620657&type=3	facebook.com	2015-10-12T15:37:54+0000	1444664274	2015-10-12 17:37:54	61	19	61	0	80	19	18	1	25	0	60	0	0	0	0	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1067336369945896	https://www.facebook.com/1008279892518211/posts/1067336369945896	Les plus belles routes de la Tunisie  Tabarka  la Kroumirie  Bizerte et la vallée de la Medjerda  http://issuu.com/saisonstunisiennes/docs/belles_routes_1_premier					2015-10-12T19:57:43+0000	1444679863	2015-10-12 21:57:43	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1066813193331547	https://www.facebook.com/1008279892518211/posts/1066813193331547	والي أريانة يتفقد البارحة السبت 10 أكتوبر 2015 مقبرة سيدي الجبالي بأريانة وظروف العمل بها و اتخاذ الاجراء المناسب لنضافة المكان ؟؟ وكانت الصدمة من خلال وجود أهمال يشمل الطريق المؤدي للمقبرة و محيطها الخارجي و تراكم للأوساخ و الفضلات و وهو ما يعبر عن عدم الأحترام لموتانا ؟؟ #Tunisie #Ariana_News #ArianaNews #ArianaNewsTN	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11229293_464847917028685_4357664173166163773_n.jpg?oh=8a2e87fa7f1fe6fdb5b0f70c78bf8998&oe=5A12F6F3	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/11229293_464847917028685_4357664173166163773_n.jpg?oh=d9a6a6c308c1b5685902c81488d2eeea&oe=5A4FEC0C	https://www.facebook.com/ArianaNewsTN/photos/a.274832752696870.1073741828.266442493535896/464847917028685/?type=3	facebook.com	2015-10-11T15:33:51+0000	1444577631	2015-10-11 17:33:51	104	25	104	0	129	23	22	1	31	0	97	0	0	0	0	0	0	ariana
status	post_user_1008279892518211	1008279892518211_1067120813300785	https://www.facebook.com/1008279892518211/posts/1067120813300785	POUR UNE CHARTE ETHIQUE ENTRE LES NOUVEAUX GROUPES CITOYENS TUNISIENS : Mes Chers Amis de Winnou Ettrottoir???. Le temps n est-il pas venu  d adopter entre les nouveaux groupes d action citoyenne tunisiens  une charte d éthique et de solidarité ? Le temps n est il pas venu de cooperer sur le plan moral et de conduite  pour construire une autre façon de considerer les initiatives citoyennes dans le respect des apports de chacun ? Jusqu à quand peut on croire que les pratiques plagiaires  les coups tordus  les vols d idées  de visuels ( fussent-ils protégés) vont être la bonne maniere de favoriser une nouvelle culture citoyenne ? Pouvons croire que ce genre de pratiques soit une façon de créer une compétition saine entre groupes authentiques  si tant qu une compétition existe réellement ? Entre les objectifs ? entre les méthodes d action ? Entre les personnes ? J en doute fortement et ne veux pas le croire. Car nous cherchons tous à voir se lever un mieux vivre ensemble. Alors  Je vous pose à toutes et à tous mes chers amis de Winnou Ettrottoir??? cette question: Ne faudrait-il pas que l on élabore enfin une charte éthique entre groupes citoyens  pour décourager le plagiat  et la phagocytation de nos initiatives ? Faisons en sorte de construire l avenir du pays non seulement dans les règles du droit  mais aussi dans les règles de l éthique citoyenne. Faisons entrer le règne de la sagesse et de la tolérance dans notre société  celle là même qui a été encouragée par le Prix Nobel de La Paix.					2015-10-12T08:40:24+0000	1444639224	2015-10-12 10:40:24	12	6	12	0	18	5	4	1	6	0	12	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1066898039989729	https://www.facebook.com/1008279892518211/posts/1066898039989729	مباشرة من كندا وقريبا في تونس 😜 غنّوا معاي : انت فين والحب فين ...😂	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12079221_1183181028363534_2442894598558646452_n.jpg?oh=6c18103527ac41e37404e9cba6a8a039&oe=5A15FFF7	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12079221_1183181028363534_2442894598558646452_n.jpg?oh=d4e8c35d6b92dfac0c10343ca0ba00cc&oe=5A50F1E2	https://www.facebook.com/photo.php?fbid=1183181028363534&set=gm.1066898039989729&type=3	facebook.com	2015-10-11T19:46:58+0000	1444592818	2015-10-11 21:46:58	52	7	52	0	59	7	7	0	1	0	47	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1065951966751003	https://www.facebook.com/1008279892518211/posts/1065951966751003	#Winou_trottoir_tounes  Aujourd hui V11h au capital.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12088586_551791934972614_2431153941774641718_n.jpg?oh=1124b8fbb7e5e1385a46f77d94e51468&oe=5A55600C	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12088586_551791934972614_2431153941774641718_n.jpg?oh=2077428b856da0c1bbf0be03b380f4ec&oe=5A166DF3	https://www.facebook.com/photo.php?fbid=551791934972614&set=gm.1065951966751003&type=3	facebook.com	2015-10-09T17:32:33+0000	1444411953	2015-10-09 19:32:33	45	37	45	1	83	37	33	4	26	0	44	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1066292133383653	https://www.facebook.com/1008279892518211/posts/1066292133383653	Mohamed Sabri Sliti shared ‎السفير التونسي‎ s photo to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10983409_1025955264088299_4765374073537873202_n.jpg?oh=4a5d2e0cee4175734ee799e998f8e812&oe=5A5E91CC	https://scontent.xx.fbcdn.net/v/t1.0-9/10983409_1025955264088299_4765374073537873202_n.jpg?oh=8cde9a42311bf8d75e3dfa9e3a63b23e&oe=5A5C4EA7	https://www.facebook.com/SAfir2014/photos/a.815953245088503.1073741825.286260248057808/1025955264088299/?type=3	facebook.com	2015-10-10T12:39:55+0000	1444480795	2015-10-10 14:39:55	102	22	102	0	124	17	15	2	15	0	100	0	0	0	0	0	0	tunis
link	post_user_1008279892518211	1008279892518211_1063652123647654	https://www.facebook.com/1008279892518211/posts/1063652123647654	Inscription Année 2015-2016 - Diplôme Professionnel Reconnu ! **************************************************** Institut BEFI Multimedia Etablissement Privé Formation Diplomante en Informatique & Multimédia - ====================================== (Sans BAC) BTI Programmation Logiciel ; PAO Publicité Imprimerie ; GPAO : Gestion de Production & Logistique ; BTM : Technicien en Multimédia ; BTSRM : Réseau Mobile & Télécommunications ; BTS Technicien Supérieur ; ====== (Avec BAC) ====================================== Adresse: Av Magida BOULEILA Imm ZEPHYR 3 éme étage N°32 3027 Sfax Téléphone: (+216) 74 408 786 GSM: (+216) 58 195 093 / 24 195 093 Site web: www.institutbefi.com Facebook: www.facebook.com/Institut.BEFI http://www.sfax-annuaire.com/savoirplus.php?ref=4906...  Diplôme Professionnel Homologué ( BEFI )	https://external.xx.fbcdn.net/safe_image.php?d=AQDpplCaWyWQz8zH&w=130&h=130&url=http%3A%2F%2Fwww.institutbefi.com%2Fwp-content%2Fuploads%2F2015%2F09%2FBanner-site-21.jpg&cfs=1&sx=599&sy=0&sw=511&sh=511&_nc_hash=AQAF9SGrgycU6oXD	https://external.xx.fbcdn.net/safe_image.php?d=AQB4JY_fQIx3Aace&url=http%3A%2F%2Fwww.institutbefi.com%2Fwp-content%2Fuploads%2F2015%2F09%2FBanner-site-21.jpg&_nc_hash=AQB6T4Xl8rm8sP_D	http://www.institutbefi.com/	institutbefi.com	2015-10-04T13:02:21+0000	1443963741	2015-10-04 15:02:21	1	2	1	0	3	2	2	0	0	0	1	0	0	0	0	0	0	sfax
status	post_user_1008279892518211	1008279892518211_1063709186975281	https://www.facebook.com/1008279892518211/posts/1063709186975281	winou etrotoire ne s’arrêtera pas avec le nouveau wali de l ariana lui il est une goûte dans .... et elle n aura jamais de limite ..squatter en Tunisie et une mentalité ancrée depuis bien longtemps ..il faut faire quoi maintenant ? ont va attendre les autres nouveau wali pour les applaudir le tunisien il est brave avec ces deux mains ...moi franchement j’em....... le nouveau wali de l ariana je veux des institutions ....qui travail avec ou sans un nouveau wali des institutions pour servir le citoyen .----					2015-10-04T15:22:24+0000	1443972144	2015-10-04 17:22:24	5	0	5	0	5	0	0	0	0	0	4	0	0	0	0	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1063679603644906	https://www.facebook.com/1008279892518211/posts/1063679603644906	Cette cause est noble . Ce groupe a pour but de dénoncer et de sensibiliser tous les citoyens tunisiens face à cette pollution Urbaine . Ou l inertie de tous les côtés est visible  Stop c est trop la honte pour notre pays					2015-10-04T14:11:53+0000	1443967913	2015-10-04 16:11:53	8	1	8	0	9	1	1	0	1	0	7	0	0	0	0	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1063317610347772	https://www.facebook.com/1008279892518211/posts/1063317610347772	Super bonne nouvelle ...suis allée faire un tour à l ariana pour constater le  degageage  des baraques anarchiques ....j ai pu me garer tranquillement sans qu aucune vermine ne vienne m extirper du fric pour soit disant le gardiennage ....SUPER.... il faut absolument que ce  nettoyage  soit répandu sur toute l ariana  puis les autres circonscriptions....					2015-10-03T17:00:56+0000	1443891656	2015-10-03 19:00:56	64	7	64	0	71	7	7	0	6	0	61	0	0	0	0	0	0	ariana
photo	post_user_1008279892518211	1008279892518211_1063190063693860	https://www.facebook.com/1008279892518211/posts/1063190063693860	ولاية أريانة : بداية تنفيذ قرارات ازالة الاكشاك والانتصاب بكل من أريانة والتضامن	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12074489_462129790633831_8271853668677665798_n.jpg?oh=f8f6fd10b7c5e68bf1bb894432628223&oe=5A42CE27	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12074489_462129790633831_8271853668677665798_n.jpg?oh=61099cb618173a7e3691080a2885cbd2&oe=5A1514D8	https://www.facebook.com/ArianaNewsTN/photos/a.274832752696870.1073741828.266442493535896/462129790633831/?type=3	facebook.com	2015-10-03T12:24:24+0000	1443875064	2015-10-03 14:24:24	373	95	373	0	468	82	73	9	79	0	358	0	0	0	0	0	0	ariana
status	post_user_1008279892518211	1008279892518211_1063632636982936	https://www.facebook.com/1008279892518211/posts/1063632636982936	نقدملك هايشة و من هوايش تونس اما الهايشة هذا عندو كرهبة بمائة مليون					2015-10-04T12:07:44+0000	1443960464	2015-10-04 14:07:44	3	4	3	0	7	4	2	2	0	0	2	0	0	0	0	0	0	tunis
link	post_user_1008279892518211	1008279892518211_1063174097028790	https://www.facebook.com/1008279892518211/posts/1063174097028790	9ahwet il billar ariana	https://external.xx.fbcdn.net/safe_image.php?d=AQA-7jFH6Fq4Ls0s&w=130&h=130&url=http%3A%2F%2Fwww.tuniscope.com%2Fuploads%2Fimages%2Fcontent%2Farianabellar-031015-1.jpg&cfs=1&_nc_hash=AQCj44cduh_yHO0_	https://external.xx.fbcdn.net/safe_image.php?d=AQBMJpgxLMDEDk2D&url=http%3A%2F%2Fwww.tuniscope.com%2Fuploads%2Fimages%2Fcontent%2Farianabellar-031015-1.jpg&_nc_hash=AQAVqea4kG4bHQNM	http://tuniscope.com/article/79269/actualites/tunisie/ariana-cafe-281713	tuniscope.com	2015-10-03T11:45:08+0000	1443872708	2015-10-03 13:45:08	329	45	329	0	374	43	36	7	24	0	316	0	0	0	0	0	0	ariana
link	post_user_1008279892518211	1008279892518211_1063611713651695	https://www.facebook.com/1008279892518211/posts/1063611713651695	http://www.lapressenews.tn/article/la-municipalite-de-lariana-sevit-et-demolit-la-terrasse-du-cafe-el-bellar/94/6045	https://external.xx.fbcdn.net/safe_image.php?d=AQDNjaAJcsyPtkmR&w=130&h=130&url=http%3A%2F%2Fwww.lapressenews.tn%2Fcontent%2Fupload%2Fejournal%2Ffrancais_image2_6045_1443946778.jpg&cfs=1&_nc_hash=AQCaRTopAMaCiYSJ	https://external.xx.fbcdn.net/safe_image.php?d=AQDkkwk2ks6mkl2K&url=http%3A%2F%2Fwww.lapressenews.tn%2Fcontent%2Fupload%2Fejournal%2Ffrancais_image2_6045_1443946778.jpg&_nc_hash=AQCihbpz5Kv9P8JW	http://www.lapressenews.tn/article/la-municipalite-de-lariana-sevit-et-demolit-la-terrasse-du-cafe-el-bellar/94/6045	lapressenews.tn	2015-10-04T11:03:00+0000	1443956580	2015-10-04 13:03:00	11	0	11	0	11	0	0	0	0	0	10	0	0	0	0	0	0	ariana
status	post_user_1008279892518211	1008279892518211_1062776123735254	https://www.facebook.com/1008279892518211/posts/1062776123735254	#winou_etrottoir_ariana  ATTENTION RIEN N EST ENCORE ACQUIS...					2015-10-02T12:32:36+0000	1443789156	2015-10-02 14:32:36	24	6	24	0	30	6	6	0	2	0	23	0	0	0	0	0	0	ariana
photo	post_user_1008279892518211	1008279892518211_1062380223774844	https://www.facebook.com/1008279892518211/posts/1062380223774844	شكون يؤيد بعث صندوق وطني من أجل دعم تهيئة الطرقات والبنية التحتية في تونس!!! إلي موافق ينشر!!!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12096139_816113148504898_6435898995826427085_n.jpg?oh=1d03128e5076e854c45adc18157fe2f1&oe=5A3F49E2	https://scontent.xx.fbcdn.net/v/t1.0-9/12096139_816113148504898_6435898995826427085_n.jpg?oh=100bdb3370c22178e61499fcc3d22a53&oe=5A138D7F	https://www.facebook.com/photo.php?fbid=816113148504898&set=gm.1062380223774844&type=3	facebook.com	2015-10-01T13:59:27+0000	1443707967	2015-10-01 15:59:27	69	59	69	13	141	55	49	6	35	0	66	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1062710580408475	https://www.facebook.com/1008279892518211/posts/1062710580408475	طريق حفوز، القيروان	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12109091_10156142823335026_2296233269302925297_n.jpg?oh=69bb012bf115e091728003f309785e36&oe=5A51EF06	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12109091_10156142823335026_2296233269302925297_n.jpg?oh=a5039c92dde2d49fed0d446482d85ecd&oe=5A462A0B	https://www.facebook.com/photo.php?fbid=10156142823335026&set=gm.1062710580408475&type=3	facebook.com	2015-10-02T08:22:39+0000	1443774159	2015-10-02 10:22:39	3	0	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	kairouan
photo	post_user_1008279892518211	1008279892518211_1062473170432216	https://www.facebook.com/1008279892518211/posts/1062473170432216	Un grand terrain de foot à menzah 8 a été remplacé par un petit parking pour la mosquée depuis quelques années  le plus triste c est que ce terrain était un point de rencontre pour les jeunes sportifs de l ariana .	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12004025_10206484617571968_8290427245335230335_n.jpg?oh=3296a706d0d52e3a7096d4212dfdc1d8&oe=5A55E0A0	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12004025_10206484617571968_8290427245335230335_n.jpg?oh=2344b2024253e13238abb4496af44531&oe=5A4625AD	https://www.facebook.com/photo.php?fbid=10206484617571968&set=gm.1062473170432216&type=3	facebook.com	2015-10-01T18:34:13+0000	1443724453	2015-10-01 20:34:13	10	2	10	0	12	2	2	0	0	0	9	0	0	0	0	0	0	ariana
video	post_user_1008279892518211	1008279892518211_1062313587114841	https://www.facebook.com/1008279892518211/posts/1062313587114841	Par précaution  nos compatriotes tunisiens ont pris les devants et décidé de ne marcher qu au milieu de la chaussée  car marcher sur le trottoir n est pas plus sûr! :3	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/11838354_992268914148139_2002681534_n.jpg?oh=b3c9678fe5ccb5a0ba58aee4dce90c57&oe=5A12932E	https://scontent.xx.fbcdn.net/v/t15.0-10/11838354_992268914148139_2002681534_n.jpg?oh=3cc324d3c3d401f98e0c61dd53b77935&oe=5A146E1B	https://www.facebook.com/BBCLondon/videos/992267450814952/	facebook.com	2015-10-01T10:46:30+0000	1443696390	2015-10-01 12:46:30	18	5	18	0	23	5	5	0	1	0	17	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1062177453795121	https://www.facebook.com/1008279892518211/posts/1062177453795121	أريانة المدينة- مباشر و أخيرا ... يتم الآن القضاء على الإنجاز الوحيد من انجازات الثورة المباركة.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11230216_10206544460507893_6205389648461731217_n.jpg?oh=b7c2dcb666274731807bc5e938f6a284&oe=5A5DA935	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/11230216_10206544460507893_6205389648461731217_n.jpg?oh=0b45acbf8ae8cc310dd557afaf36e321&oe=5A5EF341	https://www.facebook.com/photo.php?fbid=10206544460507893&set=gm.1062177453795121&type=3	facebook.com	2015-10-01T01:37:20+0000	1443663440	2015-10-01 03:37:20	39	21	39	0	60	21	18	3	22	0	37	0	0	0	0	0	0	ariana
status	post_user_1008279892518211	1008279892518211_1062367090442824	https://www.facebook.com/1008279892518211/posts/1062367090442824	Je propose que la partie dégagée de l Ariana soit piétonne et non véhiculaire :) Que la ville de la rose reprenne tout son sens...  #winou_etrottoir_ariana					2015-10-01T13:20:06+0000	1443705606	2015-10-01 15:20:06	196	30	196	0	226	30	29	1	38	0	193	0	0	0	0	0	0	ariana
status	post_user_1008279892518211	1008279892518211_1062494277096772	https://www.facebook.com/1008279892518211/posts/1062494277096772	Qui a des photos de l ariana ce soir? Rajouu walla mazelou?					2015-10-01T19:32:20+0000	1443727940	2015-10-01 21:32:20	3	5	3	0	8	5	5	0	2	0	3	0	0	0	0	0	0	ariana
status	post_user_1008279892518211	1008279892518211_1062392347106965	https://www.facebook.com/1008279892518211/posts/1062392347106965	j ais rejoins ce groupe sur une invitation et j en suis   fier d appartenire a ce groupe bien que je vis en finlande  maintenant je n ais quitter mon pays qu en 2004 j ais tout laisser pour  sauver mes 2 enfants de  ce qui aller arriver :) mais j en ais fais des tunisiens chasseurs travailleurs awlad ben othman fi finlanda :) je me suis rallier a cette page car pour moi c etait une vraie revolution en marche pacifiste et avec de beaux resultats les fils  barbeles de l ambassade de france et cet acharnement d une personne envers cela et finalement son appelle a  m enlever de votre page me rappellelent certains  jours ou la liberte d expression n est autoriser que par une personne vvous savez monsieur etre enlever d une page ou l on a mis j aime n enleveras jamais ce que l on as dans le coeur je serais toujous ami de cette page dans mon coeur mais sachez  que de l autre cote des bareles ikl yas ses vendeurs ambulants?pourqoui  ce personnage integre n as t il photographier devant le monopprix toute l avenue remplie de marchands ambulants ? en face de fils barbeles et de  citoyens tunisiens attendant des heures pour une demande de visa ou de regrouopement  familial ?					2015-10-01T14:29:48+0000	1443709788	2015-10-01 16:29:48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1062288970450636	https://www.facebook.com/1008279892518211/posts/1062288970450636	https://www.facebook.com/news.tunisia.net/videos/1007181709304813/					2015-10-01T08:53:40+0000	1443689620	2015-10-01 10:53:40	12	1	12	0	13	1	1	0	0	0	11	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1062361700443363	https://www.facebook.com/1008279892518211/posts/1062361700443363	Voila l entrée d un college   Ahmed Mallek   route mahdia sfax  	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12079171_10204082046805966_6021458360392507142_n.jpg?oh=ac46cfbe374012625546e13386c56cf3&oe=5A4AFCD6	https://scontent.xx.fbcdn.net/v/t1.0-9/12079171_10204082046805966_6021458360392507142_n.jpg?oh=62d5908266e584ce173f26f2a8142101&oe=5A5CBC30	https://www.facebook.com/photo.php?fbid=10204082046805966&set=gm.1062361700443363&type=3	facebook.com	2015-10-01T13:04:51+0000	1443704691	2015-10-01 15:04:51	3	0	3	2	5	0	0	0	0	0	3	0	0	0	0	0	0	sfax
photo	post_user_1008279892518211	1008279892518211_1062337940445739	https://www.facebook.com/1008279892518211/posts/1062337940445739	فإن لتونس وللمشهد السياسي ولمصر ،وللمشهد السياسي ولتقرير مصير البلدين مصيرا واحداً !	https://scontent.xx.fbcdn.net/v/t1.0-0/q81/s130x130/10481709_1469317713314034_2214805165549390671_n.jpg?oh=b000aafbfaddaf3545bb3e0f9f2a7a8c&oe=5A450370	https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/10344145_1469317713314034_2214805165549390671_o.jpg?oh=336abd315df0cb811e7d34503289b42b&oe=5A169651	https://www.facebook.com/A.Boulaares/photos/a.1465559090356563.1073741828.1465554283690377/1469317713314034/?type=3	facebook.com	2015-10-01T12:02:26+0000	1443700946	2015-10-01 14:02:26	2	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1061593927186807	https://www.facebook.com/1008279892518211/posts/1061593927186807	Au #lac 1 tunis # une poubelle renversee comme l etat du pays   yeklib slikhto eli klibhaa😈	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12088276_10207266348832075_3448402259980050069_n.jpg?oh=badab5ec527cec5fcc1bb3bef8930cdb&oe=5A48B08C	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12088276_10207266348832075_3448402259980050069_n.jpg?oh=96e631cb766a438dd898225b6ba20fe7&oe=5A48D381	https://www.facebook.com/photo.php?fbid=10207266348832075&set=gm.1061593927186807&type=3	facebook.com	2015-09-29T16:54:40+0000	1443545680	2015-09-29 18:54:40	22	5	22	0	27	5	5	0	7	0	22	0	0	0	0	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1061489970530536	https://www.facebook.com/1008279892518211/posts/1061489970530536	il c est avérer que squatter le trottoirs et une règle en Tunisie et partout dans toute les ville et comment التونسي يقلك يا سيدي ماتقفش قدام داري pourquoi parce que pour lui c est la continuité de sa propriété et qu elle ne s’arrête pas au seuil de sa maison et qu il peut se permettre de vous n arguer il n y a pas seulement que les cafetier qui squatte  je vais vous raconter ma dernier bonne mésaventure du coté le lavage la vache qui rit a coté de monoprix el menzah je me suis arrêter sur le grand boulevard tout simplement comme tout citoyen et voila que le responsable du lavage viens me signifier aussi tout simplement que je ne peut pas m’arrêter a l endroit pour cause d’après lui c est l endroit ou il arrête les voiture lavé fini une discussion s en suive pour lui signifie qu il dans sont tort et que c est publique ... la faute ne lui incombe elle incombe au service publique absent sinon lui il ne lavera pas les voiture sur la voix publique et ne squattera pas la région tout autour de sa minus boutique pour la triplé au dépend du citoyen combien de plainte a été déposé par des citoyen honnête كلامك يا هذا في النافخات زمرا ......					2015-09-29T11:50:54+0000	1443527454	2015-09-29 13:50:54	12	10	12	0	22	10	5	5	3	0	12	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1061818487164351	https://www.facebook.com/1008279892518211/posts/1061818487164351	في كل مدننا التونسية و خاصة في العاصمة و محيطها و المدن الكبرى، هذا التصرف  طبيعي و شائع جدا  ، سلامة سيارتي اهم عندي من سلامة الأطفال المترجلين، العجائز المترجلين ، السيدات مع أطفالهننه و أصحاب ا لإعاقة.  أنا   أقوم أحيانا بترك ورقة صغيرة على بلور السيارة  عسى ان يكون صاحبها  من الغافلين لا المتعمدين.....   ربي يهدي ما خلق.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12039329_1025079247511598_4882588515118730268_n.jpg?oh=ebf8938533a87b870e15dd47672b996a&oe=5A534FDD	https://scontent.xx.fbcdn.net/v/t1.0-9/q81/s720x720/12039329_1025079247511598_4882588515118730268_n.jpg?oh=66c2176e892bc820e30a97b88f792adf&oe=5A555253	https://www.facebook.com/photo.php?fbid=1025079247511598&set=gm.1061818487164351&type=3	facebook.com	2015-09-30T05:30:23+0000	1443591023	2015-09-30 07:30:23	6	0	6	0	6	0	0	0	0	0	5	0	0	0	0	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1061279097218290	https://www.facebook.com/1008279892518211/posts/1061279097218290	#winou_etrottoir_ariana :)					2015-09-28T22:09:57+0000	1443478197	2015-09-29 00:09:57	14	3	14	0	17	3	3	0	2	0	13	0	0	0	0	0	0	ariana
status	post_user_1008279892518211	1008279892518211_1061552610524272	https://www.facebook.com/1008279892518211/posts/1061552610524272	bcp de hors sujet dans cette page .. ont ne fais l’éloge du nouveau gouverneur de l ariana .. monsieur l admin a supprimer svp					2015-09-29T15:02:20+0000	1443538940	2015-09-29 17:02:20	3	1	3	0	4	1	1	0	0	0	3	0	0	0	0	0	0	ariana
link	post_user_1008279892518211	1008279892518211_1061158967230303	https://www.facebook.com/1008279892518211/posts/1061158967230303	http://www.lapressenews.tn/article/parking-y-a-t-il-un-maire-a-tunis/94/5830	https://external.xx.fbcdn.net/safe_image.php?d=AQAZLQOEOz5z16QN&w=130&h=130&url=http%3A%2F%2Fwww.lapressenews.tn%2Fcontent%2Fupload%2Fejournal%2Ffrancais_image2_5830_1443429848.jpg&cfs=1&_nc_hash=AQAoU0aVD62sxpTx	https://external.xx.fbcdn.net/safe_image.php?d=AQBxUgLFAecu-8Zq&url=http%3A%2F%2Fwww.lapressenews.tn%2Fcontent%2Fupload%2Fejournal%2Ffrancais_image2_5830_1443429848.jpg&_nc_hash=AQBf5A3G08dwDPu6	http://www.lapressenews.tn/article/parking-y-a-t-il-un-maire-a-tunis/94/5830	lapressenews.tn	2015-09-28T15:46:35+0000	1443455195	2015-09-28 17:46:35	4	1	4	0	5	1	1	0	0	0	4	0	0	0	0	0	0	tunis
