type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL	place
status	post_user_1008279892518211	1008279892518211_1458140460865483	https://www.facebook.com/1008279892518211/posts/1458140460865483	إلى السيد وزير التعليم العالي والبحث العلمي والتكنولوجي، إلى وسائل الإعلام إلى كل مواطن تونسي يكره الظلم، أنا دكتورة في الأدب واللغة والحضارة الإسبانية من جامعة كومبلوتنسي بمدريد (إسبانيا) تحصلت على الإجازة في اللغة الإسبانية بكلية الأدب والفنون والإنسانية بمنوية وكنت الأولى في دفعتي (دورة جوان 2009-2010). انتقلت إلى جامعة كومبلوتنسي بمدريد لمتابعة دراستي والحصول على شهادة الماجستير. تحصلت على شهادة الماجستير بإسبانيا بملاحظات ممتازة ولمكافأتي على تألقي مكنتني الحكومة الإسبانية من منحة إلى أن تحصلت على شهادة الدكتوراه ب ملاحظة  ممتازة مع تهنئة اللجنة . عند عودتي إلى تونس في أكتوبر 2014 عوض أن ألقى الترحاب والتقدير فوجئت برفض وزارة التعليم العالي.  عملت كأستاذة مدة ثلاث سنوات2014/ 2015/ 2016بجامعة منوية )أستاذة عرضية تتقاضى أجرها باحتساب ساعات العمل( كما  أني ادرس هذه السنة أيضا بنفس الجامعة كل المستويات. صارعت لمدة سنتين للتحصل على معادلة شهادة الدكتوراه وأخيراً استطعت التحصل عليها بعد مروري في التلفاز وفي عدة قنوات إذاعية. نتج عن هذا حرماني من اجتياز مناظرات انتداب الأستاذ مساعد للتعليم العالي لسنتي 2015 و 2016رغم أنه تم استدعائي بصورة قانونية للمشاركة فيها. ورغم ذلك قامت اللجنة بعد الاطلاع على ملفي بتحرير تقرير إيجابي و تسليمه لوزارة التعليم العالي. تم فتح مناظرة انتداب مساعد للتعليم العالي لهذه السنة لمنصبين في مدينتي قيروان وقابس فاستعددت لها جيداً. و تمت يوم 18 جانفي 2017 بكلية الآداب والفنون والإنسانيات بمنوية. مررت أمام لجنة متكونة من ثلاث أساتذة :اثنان منهم أساتذتي ويعرفان جيداً مستواي العلمي (فقد كنت دائماً الأولى ليس فقط بدفعتي ولكن في كل الكلية و احتفظ للان بملاحظاتي الجيدة الممضاة منهما للتوضيح: للمشاركة في هذه المناظرة يشترط التحصل على شهادة الماجستير وأن يكون المترشح بدأ في كتابة أطروحة الدكتوراه. وقد شاركت في هذه المناظرة 3 مترشحات أخريات وكنت الوحيدة المتحصلة على شهادة الدكتوراه. كان كل زملائي و أساتذتي يتوقعون نجاحي بنسبة 100% والكل بارك لي قبل سماع النتيجة لمعرفتهم بمستواي العلمي والثقافي. ويوم الثلاثاء 30 جانفي  2017خرجت نتيجة المناظرة وهي موجودة فيالموقع الرسمي للوزارة وفوجئت بنجاح مترشحة وحيدة لا تمتلك شهادة الدكتوراه وعدم نجاحي.  وقد بقي منصب مساعد للتعليم العالي بمدينة قابس شاغراً. أطالب بفتح تحقيق بما يحصل في قسم الاسبانية في تونس أرجو من كل من يقرأ هذه الرسالة أن ينشرها عسى أن يصل صوتي إلى أحد المسؤولين  يمكن الاتصال بي على هذا العنوان الإلكتروني : emnach.10@hotmail.fr					2017-02-16T08:17:10+0000	1487233030	2017-02-16 09:17:10	1	0	3	3	6	0	0	0	0	0	1	0	1	0	0	1	0	tunis
photo	post_user_1008279892518211	1008279892518211_1455126177833578	https://www.facebook.com/1008279892518211/posts/1455126177833578	مشكل من المشاكل الي تعاني منها ولاية المهدية  والمسكوت عنها . الرمل لا يزي هزو ماء البحر و زيد كيف يجي الصيف النزل ( بطريقة غير شرعية ) يهزو الرمل من بلايص فارغة و يحطوه قدام النزل ... فين ماشين بيه الفساد !!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16684287_1228056547243045_1605726513880220409_n.jpg?oh=1c5f5ecb161578e55dfa489533f3374f&oe=5A56A0D7	https://scontent.xx.fbcdn.net/v/t1.0-9/q82/s720x720/16684287_1228056547243045_1605726513880220409_n.jpg?oh=94530e99f23f82ff6206dad74ba67d4f&oe=5A5D8088	https://www.facebook.com/plage.mahdia/photos/a.755037757878262.1073741825.177914812257229/1228056547243045/?type=3	facebook.com	2017-02-13T13:32:34+0000	1486992754	2017-02-13 14:32:34	7	8	11	2	21	8	5	3	4	0	7	0	0	0	2	2	0	mahdia
video	post_user_1008279892518211	1008279892518211_1453088611370668	https://www.facebook.com/1008279892518211/posts/1453088611370668	Zoghlami Imed shared ‎رصد التونسية 2‎ s video to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16683604_1291222464295235_7951508701544710144_n.jpg?oh=9360b452d218a070619a84f4ca51f384&oe=5A5146F2	https://scontent.xx.fbcdn.net/v/t15.0-10/16683604_1291222464295235_7951508701544710144_n.jpg?oh=be7bd275117e71810c8ddd0e90ddcf80&oe=5A156589	https://www.facebook.com/RassdTunisia2/videos/1291221074295374/	facebook.com	2017-02-11T09:20:15+0000	1486804815	2017-02-11 10:20:15	21	11	39	29	79	11	11	0	5	0	20	1	5	0	3	9	0	tunis
link	post_user_1008279892518211	1008279892518211_1454948584518004	https://www.facebook.com/1008279892518211/posts/1454948584518004	Exclusif – Mr Youssef Chahed ce mardi à Berlin : les grands dossiers d’une visite capitale Les Membres de la Délegation :   Hédi Mejdoub  ministre de l’Intérieur   Zied Ladhari  ministre de l’Industrie et du Commerce   Slim Khalbous  ministre de l’Enseignement supérieur et de la Recherche scientifique.  Radhouan Ayara  secrétaire d’Etat auprès du ministre des Affaires étrangères  chargé des Tunisiens à l’étranger. Le conseiller diplomatique  Tarek Ben Salem  et les chargés de communication font également partie de la délégation. Quant aux opérateurs économiques  il s’agit de :  Ouided Bouchamaoui  président de l’Utica   Hichem Elloumi  vice-président de l’Utica   Abdessalem Ben Ayed   Et Raouf Ben Debba  président de la Chambre tuniso-allemande de l’industrie et du commerce (AHK-Tunise).  Les Principaux Dossiers : Un contexte allemand spécifique Une position importante de l’Allemagne à l’international et des opportunités pour la Tunisie Sécurité  défense  terrorisme et émigration clandestine : des préoccupations communes Finances et investissements : des besoins urgents L Université tuniso-allemande et la formation des compétences  	https://external.xx.fbcdn.net/safe_image.php?d=AQCKp-YQNFJzRaQY&w=130&h=130&url=http%3A%2F%2Fwww.leaders.com.tn%2Fuploads%2Fcontent%2Fthumbnails%2F148690185413_content.jpg&cfs=1&_nc_hash=AQAXEpKTMyfun7WO	https://external.xx.fbcdn.net/safe_image.php?d=AQBFAUAK04PH8Lfg&url=http%3A%2F%2Fwww.leaders.com.tn%2Fuploads%2Fcontent%2Fthumbnails%2F148690185413_content.jpg&_nc_hash=AQBbsMgOOcoZWore	http://www.leaders.com.tn/article/21642-qui-accompagnera-youssef-chahed-en-allemagne	leaders.com.tn	2017-02-13T08:16:50+0000	1486973810	2017-02-13 09:16:50	4	0	4	3	7	0	0	0	0	0	4	0	0	0	0	0	0	tunis
link	post_user_1008279892518211	1008279892518211_1452365114776351	https://www.facebook.com/1008279892518211/posts/1452365114776351	Anabelle Reine de Carthage shared a link to the group: WINOU ETROTTOIR???...	https://external.xx.fbcdn.net/safe_image.php?d=AQAj16KZITWuJ2rG&w=130&h=130&url=http%3A%2F%2Fcdn.ar.webmanagercenter.com%2Fwp-content%2Fuploads%2F2017%2F02%2Fcimetiere-sidi-assila-le-bardo_3-660x330.jpg&cfs=1&_nc_hash=AQANudPL0QHHxGAr	https://external.xx.fbcdn.net/safe_image.php?d=AQCEsX96sPqtNMMv&url=http%3A%2F%2Fcdn.ar.webmanagercenter.com%2Fwp-content%2Fuploads%2F2017%2F02%2Fcimetiere-sidi-assila-le-bardo_3-660x330.jpg&_nc_hash=AQCtMi4okbQOpUAz	http://bit.ly/2kQfLcP	bit.ly	2017-02-10T16:26:37+0000	1486743997	2017-02-10 17:26:37	2	2	2	1	5	2	2	0	0	0	2	0	0	0	0	0	0	nabeul
video	post_user_1008279892518211	1008279892518211_1449829941696535	https://www.facebook.com/1008279892518211/posts/1449829941696535	فضيحة بتوزر :  نهب للمال العام في فضيحة تعبيد الطريق المؤدي إلى عنق الجمل	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16681368_1243042459106273_896820284147892224_n.jpg?oh=89b021d57659c1216153a4d8bb015eeb&oe=5A56C11C	https://scontent.xx.fbcdn.net/v/t15.0-10/16681368_1243042459106273_896820284147892224_n.jpg?oh=615676e046b961b9dcb1bab26073c6c3&oe=5A5D5FF1	https://www.facebook.com/FORUM.LA.BOURSE.DE.TUNIS/videos/1243038919106627/	facebook.com	2017-02-07T23:48:35+0000	1486511315	2017-02-08 00:48:35	25	20	47	60	127	20	19	1	5	0	25	0	7	0	2	13	0	tozeur
photo	post_user_1008279892518211	1008279892518211_1450196174993245	https://www.facebook.com/1008279892518211/posts/1450196174993245	صورة تغني عن كل تعليق  هكذا في تونس للأسف	https://scontent.xx.fbcdn.net/v/t1.0-0/q83/s130x130/16508217_1844690955771427_2760050458497752204_n.jpg?oh=01267ff590ba0c8d111805233cc90933&oe=5A5D4F1F	https://scontent.xx.fbcdn.net/v/t1.0-9/q82/s720x720/16508217_1844690955771427_2760050458497752204_n.jpg?oh=eb19763ba7a6d539760dc22ddd2518e5&oe=5A5A4B69	https://www.facebook.com/photo.php?fbid=1844690955771427&set=gm.1450196174993245&type=3	facebook.com	2017-02-08T07:38:40+0000	1486539520	2017-02-08 08:38:40	24	12	42	0	54	12	4	8	9	0	24	0	0	0	2	15	0	tunis
photo	post_user_1008279892518211	1008279892518211_1448032701876259	https://www.facebook.com/1008279892518211/posts/1448032701876259	Athéna Minerve shared ‎Gouvernorat de Tunis أخبار ولاية تونس‎ s post to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16640865_691406641039037_7604845343418597327_n.jpg?oh=6966c750d4caa577a638121338e38e72&oe=5A5828DF	https://scontent.xx.fbcdn.net/v/t1.0-9/16640865_691406641039037_7604845343418597327_n.jpg?oh=e3e595aef9be328c19323d83b99dbdef&oe=5A1AD342	https://www.facebook.com/Gouvernorat.Tunis/photos/a.215759468603759.1073741833.190957984417241/691406641039037/?type=3	facebook.com	2017-02-06T12:12:33+0000	1486383153	2017-02-06 13:12:33	18	5	21	4	30	5	3	2	4	0	17	2	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1448489025163960	https://www.facebook.com/1008279892518211/posts/1448489025163960	تركيز لوحات اشهارية عملاقة وسط مدينة سوسة  مللخر يلزمنا نراجعو رواحنا في مفاهيم الجمالية وحسن الذوق العام	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16473337_10206446545402677_6394224459324700716_n.jpg?oh=c108881e3be1374414026760d7160f00&oe=5A51740A	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/16473337_10206446545402677_6394224459324700716_n.jpg?oh=7a3fe6b2c507e863763628890dacf781&oe=5A47B207	https://www.facebook.com/photo.php?fbid=10206446545402677&set=gm.1448489025163960&type=3	facebook.com	2017-02-06T20:20:25+0000	1486412425	2017-02-06 21:20:25	4	2	7	0	9	2	2	0	1	0	4	0	0	0	0	3	0	sousse
video	post_user_1008279892518211	1008279892518211_1448626775150185	https://www.facebook.com/1008279892518211/posts/1448626775150185	Où est la GARDE NATIONALE ? on voit ces dangers publics sur toutes les routes   Que ceux qui croisent ces inconscients les signalent . Garde Nationale (Tunisie) الحرس الوطني التونسي :فداء للوطن	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16542760_10155103163029074_9050261649117675520_n.jpg?oh=7240b44e78d28774286e0bb4dcf382b0&oe=5A60D9F3	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16542760_10155103163029074_9050261649117675520_n.jpg?oh=a839025c426eadd8d08179a834f4f1d9&oe=5A1AC101	https://www.facebook.com/10155816995134074/videos/10155103122324074	facebook.com	2017-02-06T23:30:25+0000	1486423825	2017-02-07 00:30:25	4	3	12	5	20	3	3	0	0	0	4	0	3	1	0	4	0	tunis
video	post_user_1008279892518211	1008279892518211_1448033031876226	https://www.facebook.com/1008279892518211/posts/1448033031876226	يحدث في محطة المترو بحي الانطلاقة تونس العاصمة #البنية_التحتية	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16542619_1436719353055000_6619254702963949568_n.jpg?oh=2e1ef7ea962a13f9d2e273023080ff22&oe=5A4E9779	https://scontent.xx.fbcdn.net/v/t15.0-10/16542619_1436719353055000_6619254702963949568_n.jpg?oh=a203f48d6ca90e7ac99bb301ed42682a&oe=5A1D8102	https://www.facebook.com/326120170781596/videos/1436718889721713/	facebook.com	2017-02-06T12:13:22+0000	1486383202	2017-02-06 13:13:22	3	5	5	8	18	4	4	0	0	0	3	0	1	0	0	1	0	tunis
video	post_user_1008279892518211	1008279892518211_1446974411982088	https://www.facebook.com/1008279892518211/posts/1446974411982088	لو كان التونسيين بعزيمة و تفكير وكرامة هذا البطل	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16509309_1240167099393809_4930727386154008576_n.jpg?oh=ce214753a04dea5121af2b8198705c50&oe=5A4CFE8A	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16509309_1240167099393809_4930727386154008576_n.jpg?oh=415b1ea5cf7fbe608f71b256f519a0e2&oe=5A5F3EA8	https://www.facebook.com/FORUM.LA.BOURSE.DE.TUNIS/videos/1240163119394207/	facebook.com	2017-02-05T09:42:03+0000	1486287723	2017-02-05 10:42:03	15	2	20	16	38	2	2	0	0	0	15	3	2	0	0	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1445168288829367	https://www.facebook.com/1008279892518211/posts/1445168288829367	السلام عليكم  سؤال محيرني و لو أني نعرف الإجابة و لكن نحب نسمع أطراف أخرى علاش التونسي همجي و مستهتر في بلادو يمسخ يتعدى على الأملاك يضر غيرو إلخ من السلوكيات العادمة ؟ و الأغرب انو أي إنسان يجي للبلاد هاذي يولي همجي و فوضوي حتى كان عدا حياتو في اليابان أو سويسرا ! ربي يصلح حالنا البلاد لا تطاق ولات					2017-02-03T17:56:58+0000	1486144618	2017-02-03 18:56:58	20	18	21	3	42	17	16	1	10	0	18	0	0	1	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1441799552499574	https://www.facebook.com/1008279892518211/posts/1441799552499574	Kchouk Aida shared ‎صور  تونسية قديمة‎ s photo to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16387290_1225257900855941_5856742759049811313_n.jpg?oh=4a1c7d6f324c41296a69140590188dad&oe=5A5263D4	https://scontent.xx.fbcdn.net/v/t31.0-8/q83/s720x720/16462989_1225257900855941_5856742759049811313_o.jpg?oh=1312cb58eb440372aff8095ee2742ca8&oe=5A13F5CA	https://www.facebook.com/cpa.tunisia/photos/a.500534276661644.1073741829.500176583364080/1225257900855941/?type=3	facebook.com	2017-01-31T21:11:02+0000	1485897062	2017-01-31 22:11:02	20	5	28	8	41	5	5	0	2	0	20	5	3	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1443516158994580	https://www.facebook.com/1008279892518211/posts/1443516158994580	التونسي للتونسي نقمة. المنزه 6 مقابل SNIT. شارع البيئة العظيم. عمق الهوة يفوق 5 أمتار.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16387918_1372510152823547_100451486113369868_n.jpg?oh=5097312ecb1d66eaadd05ce450e87778&oe=5A51F00A	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/16387918_1372510152823547_100451486113369868_n.jpg?oh=73957d81a3291a7b0e0fb0b3fb4be3c9&oe=5A1B75F5	https://www.facebook.com/photo.php?fbid=1372510152823547&set=gm.1443516158994580&type=3	facebook.com	2017-02-02T10:44:38+0000	1486032278	2017-02-02 11:44:38	7	11	9	8	28	10	7	3	12	0	6	0	0	0	0	2	0	tunis
photo	post_user_1008279892518211	1008279892518211_1443939782285551	https://www.facebook.com/1008279892518211/posts/1443939782285551	تركيز لوحة اشهارية عملاقة في قلب وسط مدينة سوسة في انتظار تركيز لوحة ثانية بجانبها مثلت نشازا مرئيا واعتداءا على الذوق العام  ومن الاجحاف ان نطالب من لم يؤمن بيئة دني سليمة بذوق ادنى سليم  وكما يقال فاقد الشئ لا يعطيه	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16387282_10206420706476720_7237602070687410075_n.jpg?oh=c96f13115509d4c1a9110578934d112c&oe=5A610BE3	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/16387282_10206420706476720_7237602070687410075_n.jpg?oh=a01a85cea70476ec1fe25ba30c43e765&oe=5A1CB4EE	https://www.facebook.com/photo.php?fbid=10206420706476720&set=gm.1443939782285551&type=3	facebook.com	2017-02-02T18:45:47+0000	1486061147	2017-02-02 19:45:47	6	12	8	0	20	11	7	4	6	0	5	0	2	0	0	0	0	sousse
photo	post_user_1008279892518211	1008279892518211_1444987588847437	https://www.facebook.com/1008279892518211/posts/1444987588847437	نهج ابن النفيس، أريانة  وينو الكياس !!!!!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16508009_1856172268000359_8496045551104408167_n.jpg?oh=b18c3e617d7afcfd9ef415ea018955a8&oe=5A1371AC	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/16508009_1856172268000359_8496045551104408167_n.jpg?oh=131fd075ecdf30a49ed0b86cd48dd697&oe=5A1B59B9	https://www.facebook.com/photo.php?fbid=1856172268000359&set=gm.1444987588847437&type=3	facebook.com	2017-02-03T13:54:26+0000	1486130066	2017-02-03 14:54:26	1	1	5	5	11	1	1	0	1	0	1	0	0	0	2	2	0	ariana
photo	post_user_1008279892518211	1008279892518211_1438432922836237	https://www.facebook.com/1008279892518211/posts/1438432922836237	Ain zaghouan côté elwahat/carrefour express/grandes résidences... ça s entasse et ça déborde quotidiennement du matin au soir. Des milliers de personnes (élèves) empruntent cette rue sâle  sans trottoirs. ABSENCE TOTALE DE LA MUNICIPALITÉ( l immobilier ose vendre le mettre carré à 2800 dt pour avoir une vue pareille !)	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16406986_155297091635930_7668844892075773079_n.jpg?oh=41d8134c16686cd1daf4e1f7adee23ee&oe=5A4FD097	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/16406986_155297091635930_7668844892075773079_n.jpg?oh=6078333264b2ef3e4335a672113fd904&oe=5A4CC356	https://www.facebook.com/photo.php?fbid=155297091635930&set=gm.1438432922836237&type=3	facebook.com	2017-01-28T20:24:17+0000	1485635057	2017-01-28 21:24:17	2	1	4	3	8	0	0	0	0	0	2	0	0	0	0	2	0	zaghouan
photo	post_user_1008279892518211	1008279892518211_1437974286215434	https://www.facebook.com/1008279892518211/posts/1437974286215434	pareil en tunisie.lolllllll	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16114716_587946414732111_8576501658243124836_n.jpg?oh=7d330213ce04e09ec2d4acfef3f6eae1&oe=5A47C508	https://scontent.xx.fbcdn.net/v/t1.0-9/16114716_587946414732111_8576501658243124836_n.jpg?oh=0814858527d0e952858c948e63a73063&oe=5A573495	https://www.facebook.com/insoliteoran/photos/a.288339111359511.1073741828.288148724711883/587946414732111/?type=3	facebook.com	2017-01-28T13:56:21+0000	1485611781	2017-01-28 14:56:21	5	0	5	4	9	0	0	0	0	0	5	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1437939649552231	https://www.facebook.com/1008279892518211/posts/1437939649552231	Chiheb Bouraoui shared ‎نسمة كافية - Nessma Kefia‎ s photo to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16299477_1896947327195856_274607069090580473_n.jpg?oh=945e89dea8e9480d13b5fc91a50a812b&oe=5A175DBF	https://scontent.xx.fbcdn.net/v/t1.0-9/16299477_1896947327195856_274607069090580473_n.jpg?oh=1b4791b8e92f0ee6512a24a5e6990224&oe=5A4CC922	https://www.facebook.com/NessmaaKefia/photos/a.1803551819868741.1073741828.1803506976539892/1896947327195856/?type=3	facebook.com	2017-01-28T13:02:38+0000	1485608558	2017-01-28 14:02:38	6	0	6	0	6	0	0	0	0	0	6	0	0	0	0	0	0	kef
status	post_user_1008279892518211	1008279892518211_1437373706275492	https://www.facebook.com/1008279892518211/posts/1437373706275492	لساعة الحادية عشرة و النصف ليلا في خزامة الغربية.( مدينة سوسة)..ملاعب لكرة القدم يتم كراؤها ليلا لاشخاص يلعبون كرة القدم الى ساعة متاخرة و في سكون الليل يطلقون ضجيجا و صراخا كما تسمعون و كلاما بذيءا و سبا للدين و الجلالة...علما بان البناءات غير قانونية و الحال ان جزءا كبيرا معد لبناء مدرسة فتم تحويله بطريقة غير قانونية الى ملعب ( ملعب عشواءي و فوضوي) طالبنا السلط الجهوية بايقاف لعب كرة القدم ابتداء من الساعة الثامنة مساء...و لكن السلط الجهوية لا تستجيب...فهل هنالك اطراف اقوى من الدولة و اقوى من القانون؟؟؟ تربح الاموال بتجاوز القانون و على حساب راحة المواطنين؟؟ لن نتراجع عن حقنا!!!! و سنواصل الدفاع عن حقنا في حي سكني دون ضجيج و تلوث					2017-01-27T22:42:57+0000	1485556977	2017-01-27 23:42:57	9	3	10	2	15	3	3	0	1	0	9	1	0	0	0	0	0	sousse
photo	post_user_1008279892518211	1008279892518211_1436195489726647	https://www.facebook.com/1008279892518211/posts/1436195489726647	هذي تونس حك راسك واجا انصب؟ مدام الوالي سيبهم تو 4 شهور وزيد ملي جاء على رأس الولاية جات ضاهرة جديدة هي الفريب الي ارجع في كل انهج تقريبا.  فشكرا سيدي على تطبيق القانون	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16298748_1669933073305051_5313751386022107192_n.jpg?oh=8c11cfa740a72daee6584bf23c9d4801&oe=5A17CE32	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/16298748_1669933073305051_5313751386022107192_n.jpg?oh=64f7edc6a17900733c9cdc311ed85462&oe=5A509727	https://www.facebook.com/photo.php?fbid=1669933073305051&set=gm.1436195489726647&type=3	facebook.com	2017-01-26T20:42:52+0000	1485463372	2017-01-26 21:42:52	23	20	42	37	99	20	14	6	11	0	23	1	3	0	4	11	0	tunis
photo	post_user_1008279892518211	1008279892518211_1435729873106542	https://www.facebook.com/1008279892518211/posts/1435729873106542	تونس😑	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/15977769_1185614008161225_7246471351926445787_n.jpg?oh=bc26c85cb16beb6d71764e019bc8c39e&oe=5A12D652	https://scontent.xx.fbcdn.net/v/t1.0-9/15977769_1185614008161225_7246471351926445787_n.jpg?oh=26545288e301a0c835b39efb564b287b&oe=5A571E39	https://www.facebook.com/photo.php?fbid=1185614008161225&set=gm.1435729873106542&type=3	facebook.com	2017-01-26T09:24:23+0000	1485422663	2017-01-26 10:24:23	108	14	167	99	280	14	7	7	10	0	106	2	0	44	8	4	0	tunis
status	post_user_1008279892518211	1008279892518211_1436637239682472	https://www.facebook.com/1008279892518211/posts/1436637239682472	Akber kertha 7allet b tounes Mouch etta3oun walla ejjrad akber kertha hiya el fripe ay balsa yodkhalelha fripe tethred w en plus el fripe mechri b devise kifou kif zara w ghirha					2017-01-27T06:18:58+0000	1485497938	2017-01-27 07:18:58	3	0	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	tunis
note	post_user_1008279892518211	1008279892518211_1435805463098983	https://www.facebook.com/1008279892518211/posts/1435805463098983	تماما .. المآوي هي الحلّ ..  إعلان طلب عروض لاستلزام قطع أراضي بلدية لبناء واستغلال مآوي ذات طوابق للسيارات بمدينة تونس	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/15894698_1255493851206817_8846658969839503960_n.png?oh=8f87879c811ea69f01b66f210baeb858&oe=5A12809F	https://scontent.xx.fbcdn.net/v/t1.0-9/15894698_1255493851206817_8846658969839503960_n.png?oh=32def07caa2fed24dd6c302593f8d4af&oe=5A54E3F4	https://www.facebook.com/notes/minist%C3%A8re-de-lequipement-%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%AA%D8%AC%D9%87%D9%8A%D8%B2/%D8%A5%D8%B9%D9%84%D8%A7%D9%86-%D8%B7%D9%84%D8%A8-%D8%B9%D8%B1%D9%88%D8%B6-%D9%84%D8%A7%D8%B3%D8%AA%D9%84%D8%B2%D8%A7%D9%85-%D9%82%D8%B7%D8%B9-%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D8%A8%D9%84%D8%AF%D9%8A%D8%A9-%D9%84%D8%A8%D9%86%D8%A7%D8%A1-%D9%88%D8%A7%D8%B3%D8%AA%D8%BA%D9%84%D8%A7%D9%84-%D9%85%D8%A2%D9%88%D9%8A-%D8%B0%D8%A7%D8%AA-%D8%B7%D9%88%D8%A7%D8%A8%D9%82-%D9%84%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A8/1255493621206840/	facebook.com	2017-01-26T11:51:54+0000	1485431514	2017-01-26 12:51:54	4	0	4	1	5	0	0	0	0	0	4	0	0	0	0	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1435259723153557	https://www.facebook.com/1008279892518211/posts/1435259723153557	قالك يا سيدي باش يعملونا شرطة بيئية في تونس ههههه وأنا نقولهم والله كيف تعملولهم الحكمة لا ينظافوها شعب مسخ فكريا وبيئيا وأجتماعيا وثقافيا أغسلوهم بالماء فرق وبزهر كان ينظاف ومتنسوش عاد جماعة الحكومة أصحاب الفكرة العبقرية ونخبة سياسية ورجال الأعمال هذوكم عاد لازمهم جفال وماء فرق واسيد ودينول وصابون وما ظاهرلي كان باش ينظافو ..... بلادنا تنظاف وقت ما تنظاف العقول وقت ما تنظاف الأيادي وقت ما تنظاف سياسة وقت ما ينظافو فكريا وأجتماعيا وثقافيا وقتها تنظاف بلادنا من جميع الأوساخ غير هذا مضمضو بصابون					2017-01-25T23:28:09+0000	1485386889	2017-01-26 00:28:09	15	1	15	2	18	1	1	0	0	0	15	0	0	0	0	0	0	tunis
video	post_user_1008279892518211	1008279892518211_1425905714088958	https://www.facebook.com/1008279892518211/posts/1425905714088958	Amen Toun shared ‎Radio Tunisienne -   بوابة الاذاعة التونسية‎ s video to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16120941_1432384163447775_4530951332026122240_n.jpg?oh=8f48c4928abba3fba01675d1d1209ea6&oe=5A1AF9DE	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16120941_1432384163447775_4530951332026122240_n.jpg?oh=99f86d9070292476a0a4d1598701a140&oe=5A1A5DFC	https://www.facebook.com/RadioTunisienne.tn/videos/1432379856781539/	facebook.com	2017-01-17T21:23:15+0000	1484688195	2017-01-17 22:23:15	6	2	6	5	13	2	2	0	0	0	6	0	0	0	0	0	0	tunis
